
[0](15:21:33)======== MONITA APP STARTING ===========
[1](15:21:33)Load file konfigurasi
[2](15:21:33)Baca konfig
[3](15:21:33)Baca konfig: OK
[4](15:21:35)Mulai logging data
[5](15:21:36)[0]-- TIME:20081026-152136

[6](15:21:37)[1]-- TIME:20081026-152137

[7](15:21:38)[2]-- TIME:20081026-152138

[8](15:21:39)[3]-- TIME:20081026-152139

[9](15:21:39)192.168.1.31: Timeout
[10](15:21:39)192.168.1.32: Timeout
[11](15:21:40)[0]-- TIME:20081026-152140

[12](15:21:41)[1]-- TIME:20081026-152141

[13](15:21:42)[2]-- TIME:20081026-152142

[14](15:21:42)Stop logging data
[15](15:21:43)[2]-- TIME:20081026-152143

[16](15:45:28)Mulai logging data
[17](15:45:29)[0]-- TIME:20081026-154529

[18](15:45:30)[1]-- TIME:20081026-154530

[19](15:45:31)[2]-- TIME:20081026-154531

[20](15:45:32)[3]-- TIME:20081026-154532

[21](15:45:32)192.168.1.31: Timeout
[22](15:45:32)192.168.1.32: Timeout
[23](15:45:33)[0]-- TIME:20081026-154533

[24](15:45:34)[1]-- TIME:20081026-154534

[25](15:45:35)[2]-- TIME:20081026-154535

[26](15:45:36)[3]-- TIME:20081026-154536

[27](15:45:36)192.168.1.31: Timeout
[28](15:45:36)192.168.1.32: Timeout
[29](15:45:37)[0]-- TIME:20081026-154537

[30](15:45:38)[1]-- TIME:20081026-154538

[31](15:45:39)[2]-- TIME:20081026-154539

[32](15:45:40)[3]-- TIME:20081026-154540

[33](15:45:40)192.168.1.31: Timeout
[34](15:45:40)192.168.1.32: Timeout
[35](15:45:41)[0]-- TIME:20081026-154541

[36](15:45:42)[1]-- TIME:20081026-154542

[37](15:45:43)[2]-- TIME:20081026-154543

[38](15:45:44)[3]-- TIME:20081026-154544

[39](15:45:44)192.168.1.31: Timeout
[40](15:45:44)192.168.1.32: Timeout
[41](15:45:45)[0]-- TIME:20081026-154545

[42](15:45:46)[1]-- TIME:20081026-154546

[43](15:45:47)[2]-- TIME:20081026-154547

[44](15:45:48)[3]-- TIME:20081026-154548

[45](15:45:48)192.168.1.31: Timeout
[46](15:45:48)192.168.1.32: Timeout
[47](15:45:49)[0]-- TIME:20081026-154549

[48](15:45:50)[1]-- TIME:20081026-154550

[49](15:45:51)[2]-- TIME:20081026-154551

[50](15:45:52)[3]-- TIME:20081026-154552

[51](15:45:52)192.168.1.31: Timeout
